route_no,stop_sequence,stop_name,latitude,longitude
226P,30,Jayaram Das Factory,12.93094676,77.50609263
226P,31,Bangalore University Gate Mysore Road,12.93579871,77.51334378
226P,32,Rajarajeshwarinagara Gate,12.93650258,77.51879023
226P,33,BWSSB Quarters,12.9397491,77.52345121
226P,34,Nayandahalli,12.94319771,77.52599614
226P,35,Quality Biscuits,12.94721895,77.53192391
226P,36,BHEL Gate,12.94965929,77.53658614
226P,37,Bapuji Nagara,12.95357632,77.54215453
226P,38,New Guddadahalli,12.95576633,77.54564716
226P,39,Azad Nagar,12.95724423,77.55133839
226P,40,Sirsi Circle,12.9604612,77.55693463
226P,41,Royan Circle,12.9611695558,77.5688594207
226P,42,Krishnarajendra Market,12.9613111,77.57513928
226Q,1,Bidadi,12.7973839827,77.3847758956
226Q,2,KHB Colony,12.8026123121589,77.3864742969624
226Q,3,Kethaganahalli,12.8133982792,77.3905429803
226Q,4,Vajarahalli,12.8232730832,77.3914026283
226Q,5,Vajara Halli Colony,12.8230137401667,77.3973708709019
226Q,6,Lakshmisagar Gate,12.8228534688536,77.4106817857518
226Q,7,Veeranjaneya Temple,12.829629248,77.4122009799
226Q,8,Manchanayakanahalli,12.8345341213396,77.414444485034
226Q,9,Sheshagiri Halli Mysore Road,12.8437961731,77.4212977756
226Q,10,Tibetian College,12.850510329,77.4241675716
226Q,11,Hejjala Cross,12.8554914622692,77.4268159746134
226Q,12,Kanaminaki Colony,12.858213385438,77.4290056389966
226Q,13,Kanminike,12.8631888104552,77.4336216621738
226Q,14,Swaminarayana Gurukul,12.86666,77.43666
226Q,15,Pepsi Gate,12.8725439217,77.4395273253
226Q,16,Kumbalagodu,12.8794301344213,77.4459705229486
226Q,17,Ramohalli Cross,12.8862136215783,77.4503824798299
226Q,18,Anche Palya,12.8924006799118,77.4574461787095
226Q,19,Rajarajeshwari Medical College,12.8964744549296,77.4607825146586
226Q,20,Basavanagara,12.9009661616707,77.4670353515527
226Q,21,BMTC Depot-12 Gate Kengeri,12.9071372548267,77.4742181265853
226Q,22,Kengeri Police Station,12.91048265,77.48319013
226Q,23,Kengeri TTMC,12.91390887,77.48630136
226Q,24,Mylasandra Gate,12.91856635,77.49101582
226Q,25,Dubasi Palya Cross,12.92298999,77.49609302
226Q,26,RV College,12.92549401,77.49936587
226Q,27,Jayaram Das Factory,12.93094676,77.50609263
226Q,28,Bangalore University Gate Mysore Road,12.93579871,77.51334378
226Q,29,Rajarajeshwarinagara Gate,12.93650258,77.51879023
226Q,30,BWSSB Quarters,12.9397491,77.52345121
226Q,31,Nayandahalli,12.94319771,77.52599614
226Q,32,Quality Biscuits,12.94721895,77.53192391
226Q,33,BHEL Gate,12.94965929,77.53658614
226Q,34,Bapuji Nagara,12.95357632,77.54215453
226Q,35,New Guddadahalli,12.95576633,77.54564716
226Q,36,Azad Nagar,12.95724423,77.55133839
226Q,37,Sirsi Circle,12.9604612,77.55693463
226Q,38,Veterinary Hospital,12.965343995,77.56816037
226Q,39,Goodshed Road Gate,12.9681187418378,77.5680068206731
226Q,40,Kempegowda Bus Station,12.978062,77.572342
226R,1,Parasanapalya,12.7992010644963,77.437479208724
226R,2,Bychohalli,12.8063441534,77.4381299783
226R,3,Thippuru,12.8152973926085,77.4412229320795
226R,4,Lingapura,12.8215872538513,77.4441324555582
226R,5,Seegehalli Cross,12.8254910880787,77.449298337572
226R,6,Gonipura,12.8325322364,77.4510382768
226R,7,Gollahalli,12.8431441256222,77.4514117822373
226R,8,Eradu kamba Gonipura,12.8491238806487,77.4512674075471
226R,9,Nalku kamba,12.8557374704984,77.4526911837339
226R,10,Devagere Cross,12.8643068892052,77.4569471637997
226R,11,Thagachuguppe,12.8667696388237,77.4550185648571
226R,12,Kumbalagodu,12.8794301344213,77.4459705229486
226R,13,Ramohalli Cross,12.8871709774822,77.4511358198002
226R,14,Anche Palya,12.8924006799118,77.4574461787095
226R,15,Rajarajeshwari Medical College,12.8964744549296,77.4607825146586
226R,16,Basavanagara,12.9009661616707,77.4670353515527
226R,17,BMTC Depot-12 Gate Kengeri,12.9071372548267,77.4742181265853
226R,18,Kengeri Police Station,12.91048265,77.48319013
226R,19,Kengeri TTMC,12.91390887,77.48630136
226R,20,Mylasandra Gate,12.91856635,77.49101582
226R,21,RV College,12.92549401,77.49936587
226R,22,Jayaram Das Factory,12.93094676,77.50609263
226R,23,Bangalore University Gate Mysore Road,12.93579871,77.51334378
226R,24,Rajarajeshwarinagara Gate,12.93650258,77.51879023
226R,25,BWSSB Quarters,12.9397491,77.52345121
226R,26,Nayandahalli,12.94319771,77.52599614
226R,27,BHEL Gate,12.94965929,77.53658614
226R,28,Bapuji Nagara,12.95357632,77.54215453
226R,29,New Guddadahalli,12.95576633,77.54564716
226R,30,Azad Nagar,12.95724423,77.55133839
226R,31,Sirsi Circle,12.9604612,77.55693463
226R,32,Royan Circle,12.9611695558,77.5688594207
226R,33,Krishnarajendra Market,12.9613111,77.57513928
226S,1,Anchipura Colony,12.7673491970432,77.4389363504052
226S,2,Anchipura,12.7702575358885,77.4319265235895
226S,3,Jogana Palya,12.7811329137135,77.4392053973301
226S,4,Anchipura Cross,12.7900831774,77.4411277659
226S,5,Shanumangala Cross,12.7921160404,77.4386069085
226S,6,Shanumangala,12.7949056216,77.4314635154
226S,7,Gollarapalya,12.8015154228,77.4251073506
226S,8,Pichguntara Palya,12.8047316773232,77.422353439881
226S,9,Eagleton Gate,12.8107021563,77.4160248041
226S,10,Kadumane Hotel,12.8156213764586,77.4073496392469
226S,11,Lakshmisagar Gate,12.8228534688536,77.4106817857518
226S,12,Veeranjaneya Temple,12.829629248,77.4122009799
226S,13,Manchanayakanahalli,12.8345341213396,77.414444485034
226S,14,Sheshagiri Halli Mysore Road,12.8437961731,77.4212977756
226S,15,Tibetian College,12.850510329,77.4241675716
226S,16,Hejjala Cross,12.8554914622692,77.4268159746134
226S,17,Kanaminaki Colony,12.858213385438,77.4290056389966
226S,18,Kanminike,12.8631888104552,77.4336216621738
226S,19,Swaminarayana Gurukul,12.86666,77.43666
226S,20,Pepsi Gate,12.8725439217,77.4395273253
226S,21,Kumbalagodu,12.8794301344213,77.4459705229486
226S,22,Ramohalli Cross,12.8862136215783,77.4503824798299
226S,23,Anche Palya,12.8924006799118,77.4574461787095
226S,24,Rajarajeshwari Medical College,12.8964744549296,77.4607825146586
226S,25,Basavanagara,12.9009661616707,77.4670353515527
226S,26,BMTC Depot-12 Gate Kengeri,12.9071372548267,77.4742181265853
226S,27,Kengeri Police Station,12.91048265,77.48319013
226S,28,Kengeri TTMC,12.91390887,77.48630136
226S,29,Mylasandra Gate,12.91856635,77.49101582
226S,30,Dubasi Palya Cross,12.92298999,77.49609302
226S,31,RV College,12.92549401,77.49936587
226S,32,Jayaram Das Factory,12.93094676,77.50609263
226S,33,Bangalore University Gate Mysore Road,12.93579871,77.51334378
226S,34,Rajarajeshwarinagara Gate,12.93650258,77.51879023
226S,35,BWSSB Quarters,12.9397491,77.52345121
226S,36,Nayandahalli,12.94319771,77.52599614
226S,37,Quality Biscuits,12.94721895,77.53192391
226S,38,BHEL Gate,12.94965929,77.53658614
226S,39,Bapuji Nagara,12.95357632,77.54215453
226S,40,New Guddadahalli,12.95576633,77.54564716
226S,41,Azad Nagar,12.95724423,77.55133839
226S,42,Sirsi Circle,12.9604612,77.55693463
226S,43,Royan Circle,12.9611695558,77.5688594207
226S,44,Krishnarajendra Market,12.9613111,77.57513928
226SB,1,Byramangala,12.7488095645126,77.424189888259
226SB,2,Anchipura,12.7702575358885,77.4319265235895
226SB,3,Jogana Palya,12.7811329137135,77.4392053973301
226SB,4,Anchipura Cross,12.7900831774,77.4411277659
226SB,5,Shanumangala Cross,12.7921160404,77.4386069085
226SB,6,Shanumangala,12.7949056216,77.4314635154
226SB,7,Gollarapalya,12.8015154228,77.4251073506
226SB,8,Pichguntara Palya,12.8047316773232,77.422353439881
226SB,9,Eagleton Gate,12.8107021563,77.4160248041
226SB,10,Kadumane Hotel,12.8156213764586,77.4073496392469
226SB,11,Lakshmisagar Gate,12.8228534688536,77.4106817857518
226SB,12,Veeranjaneya Temple,12.829629248,77.4122009799
226SB,13,Manchanayakanahalli,12.8345341213396,77.414444485034
226SB,14,Sheshagiri Halli Mysore Road,12.8437961731,77.4212977756
226SB,15,Tibetian College,12.850510329,77.4241675716
226SB,16,Hejjala Cross,12.8554914622692,77.4268159746134
226SB,17,Kanaminaki Colony,12.858213385438,77.4290056389966
226SB,18,Kanminike,12.8631888104552,77.4336216621738
226SB,19,Swaminarayana Gurukul,12.86666,77.43666
226SB,20,Pepsi Gate,12.8725439217,77.4395273253
226SB,21,Kumbalagodu,12.8794301344213,77.4459705229486
226SB,22,Ramohalli Cross,12.8862136215783,77.4503824798299
226SB,23,Anche Palya,12.8924006799118,77.4574461787095
226SB,24,Rajarajeshwari Medical College,12.8964744549296,77.4607825146586
226SB,25,Basavanagara,12.9009661616707,77.4670353515527
226SB,26,BMTC Depot-12 Gate Kengeri,12.9071372548267,77.4742181265853
226SB,27,Kengeri Police Station,12.91048265,77.48319013
226SB,28,Kengeri TTMC,12.91390887,77.48630136
226SB,29,Mylasandra Gate,12.91856635,77.49101582
226SB,30,Dubasi Palya Cross,12.92298999,77.49609302
226SB,31,RV College,12.92549401,77.49936587
226SB,32,Jayaram Das Factory,12.93094676,77.50609263
226SB,33,Bangalore University Gate Mysore Road,12.93579871,77.51334378
226SB,34,Rajarajeshwarinagara Gate,12.93650258,77.51879023
226SB,35,BWSSB Quarters,12.9397491,77.52345121
226SB,36,Nayandahalli,12.94319771,77.52599614
226SB,37,Quality Biscuits,12.94721895,77.53192391
226SB,38,BHEL Gate,12.94965929,77.53658614
226SB,39,Bapuji Nagara,12.95357632,77.54215453
226SB,40,New Guddadahalli,12.95576633,77.54564716
226SB,41,Azad Nagar,12.95724423,77.55133839
226SB,42,Sirsi Circle,12.9604612,77.55693463
226SB,43,Royan Circle,12.9611695558,77.5688594207
226SB,44,Bannigiri,12.7562855836,77.4363522604
226SB,45,Kempegowda Bus Station,12.978678,77.573219
226T,1,Krishnarajendra Market,12.9613111,77.57513928
226T,2,Royan Circle,12.96037514,77.5677467
226T,3,Sirsi Circle,12.960183814261024,77.55936892478564
226T,4,Azad Nagar,12.95693822,77.55099839
226T,5,MCTC Bus Stand,12.954014306740685,77.54377264497066
226T,6,BHEL Gate,12.95056332,77.53801073
226T,7,Quality Biscuits,12.94654269,77.53085351
226T,8,Nayandahalli,12.94388,77.526633
226T,9,BWSSB Quarters,12.94026718,77.52427385
226T,10,Rajarajeshwarinagara Gate,12.9361908,77.51639508
226T,11,Bangalore Univercity Gate Mysore Road,12.93527067,77.5122855
226T,12,Jayaram Das Factory,12.93420372,77.51031073
226T,13,RV College,12.92957672,77.50527701
226T,14,Dubasi palya cross,12.922778445492817,77.49617267417909
226T,15,Mylasandra Cross,12.91712133,77.49038271
226T,16,Kengeri TTMC,12.91254179,77.4852129
226T,17,Kengeri Police Station,12.91011167,77.48155358
226T,18,BMTC Depot-12 Gate Kengeri,12.9069696276769,77.474292057841
226T,19,Nice Road Junction Kengeri,12.9049307946178,77.4710932196612
226T,20,Basavanagara,12.9011296481,77.4677955452
226T,21,Rajarajeshwari Medical College,12.8961797152,77.4608044513
226T,22,Anche Palya,12.8924284607141,77.457799969381
226T,23,Ramohalli Cross,12.8864083132564,77.4508427025091
226T,24,Kumbalgodu,12.8798605885772,77.4464653861152
226T,25,Pepsi Gate,12.8718140630275,77.439362483274
226T,26,Swaminarayana Gurukul,12.86645,77.43666
226T,27,Kanminike,12.8630327897331,77.433698632108
226T,28,Kanaminaki Colony,12.8582978714,77.4294098653
226T,29,Hejjala Cross,12.8553446755,77.4269697256
226T,30,Tibetian College,12.8502462645437,77.4242658803714
226T,31,Sheshagiri Halli Mysore Road,12.8434237149619,77.4213577348832
226T,32,Manchanayakanahalli,12.8339500840913,77.4144412223395
226T,33,Veeranjaneya Temple,12.8290508129,77.4123085197
226T,34,Lakshmisagar Gate,12.8222761229322,77.410818352732
226T,35,Kadumane Hotel,12.81533,77.40741
226T,36,Eagleton Gate,12.8105204859341,77.416443053417
226T,37,Pichguntara Palya,12.8047336825592,77.4225455962925
226T,38,Gollarapalya,12.8014321905,77.4253641721
226T,39,Channegowdana Doddi,12.8068684233332,77.4287371028356
226T,40,Talaguppe,12.8114756123195,77.4333514422129
226U,1,Kenchanaguppe,12.7954855654,77.3752146587
226U,2,Bidadi,12.79390148058,77.381266171013
226U,3,Railway Station Bidadi,12.7997756334647,77.3908267311295
226U,4,Byramangala Cross,12.8036132455,77.398157604
226U,5,Billakempana Halli,12.8122179415847,77.403921068496
226U,6,Kadumane Hotel,12.8156213764586,77.4073496392469
226U,7,Lakshmisagar Gate,12.8228534688536,77.4106817857518
226U,8,Veeranjaneya Temple,12.829629248,77.4122009799
226U,9,Manchanayakanahalli,12.8345341213396,77.414444485034
226U,10,Sheshagiri Halli Mysore Road,12.8437961731,77.4212977756
226U,11,Tibetian College,12.850510329,77.4241675716
226U,12,Hejjala Cross,12.8554914622692,77.4268159746134
226U,13,Kanaminaki Colony,12.858213385438,77.4290056389966
226U,14,Kanminike,12.8631888104552,77.4336216621738
226U,15,Swaminarayana Gurukul,12.86666,77.43666
226U,16,Pepsi Gate,12.8725439217,77.4395273253
226U,17,Kumbalagodu,12.8794301344213,77.4459705229486
226U,18,Ramohalli Cross,12.8871709774822,77.4511358198002
226U,19,Anche Palya,12.8924006799118,77.4574461787095
226U,20,Rajarajeshwari Medical College,12.8964744549296,77.4607825146586
226U,21,Basavanagara,12.9009661616707,77.4670353515527
226U,22,BMTC Depot-12 Gate Kengeri,12.9071372548267,77.4742181265853
226U,23,Kengeri Police Station,12.91048265,77.48319013
226U,24,Kengeri TTMC,12.91390887,77.48630136
226U,25,Mylasandra Gate,12.91856635,77.49101582
226U,26,Dubasi Palya Cross,12.92298999,77.49609302
226U,27,RV College,12.92549401,77.49936587
226U,28,Jayaram Das Factory,12.93094676,77.50609263
226U,29,Bangalore University Gate Mysore Road,12.93579871,77.51334378
226U,30,Rajarajeshwarinagara Gate,12.93650258,77.51879023
226U,31,BWSSB Quarters,12.9397491,77.52345121
226U,32,Nayandahalli,12.94319771,77.52599614
226U,33,Quality Biscuits,12.94721895,77.53192391
226U,34,BHEL Gate,12.94965929,77.53658614
226U,35,Bapuji Nagara,12.95357632,77.54215453
226U,36,New Guddadahalli,12.95576633,77.54564716
226U,37,Azad Nagar,12.95724423,77.55133839
226U,38,Sirsi Circle,12.9604612,77.55693463
226U,39,Royan Circle,12.9611695558,77.5688594207
226U,40,Krishnarajendra Market,12.9613111,77.57513928
226V,1,Thoredoddi,12.7574205771,77.3974629119
226V,2,Ittamadu,12.7566504538385,77.4046866949493
226V,3,Bananduru,12.7768435946717,77.3978851627973
226V,4,Bidadi,12.796705,77.385581
226V,5,Railway Station Bidadi,12.7997756334647,77.3908267311295
226V,6,Byramangala Cross,12.8036132455,77.398157604
226V,7,Billakempana Halli,12.8122179415847,77.403921068496
226V,8,Kadumane Hotel,12.8156213764586,77.4073496392469
226V,9,Lakshmisagar Gate,12.8228534688536,77.4106817857518
226V,10,Veeranjaneya Temple,12.829629248,77.4122009799
226V,11,Manchanayakanahalli,12.8345341213396,77.414444485034
226V,12,Sheshagiri Halli Mysore Road,12.8437961731,77.4212977756
226V,13,Tibetian College,12.850510329,77.4241675716
226V,14,Hejjala Cross,12.8554914622692,77.4268159746134
226V,15,Kanaminaki Colony,12.858213385438,77.4290056389966
226V,16,Kanminike,12.8631888104552,77.4336216621738
226V,17,Swaminarayana Gurukul,12.86666,77.43666
226V,18,Pepsi Gate,12.8725439217,77.4395273253
226V,19,Kumbalagodu,12.8794301344213,77.4459705229486
226V,20,Ramohalli Cross,12.8862136215783,77.4503824798299
226V,21,Anche Palya,12.8924006799118,77.4574461787095
226V,22,Rajarajeshwari Medical College,12.8964744549296,77.4607825146586
226V,23,Basavanagara,12.9009661616707,77.4670353515527
226V,24,BMTC Depot-12 Gate Kengeri,12.9071372548267,77.4742181265853
226V,25,Kengeri Police Station,12.91048265,77.48319013
226V,26,Kengeri TTMC,12.91390887,77.48630136
226V,27,Mylasandra Gate,12.91856635,77.49101582
226V,28,Dubasi Palya Cross,12.92298999,77.49609302
226V,29,RV College,12.92549401,77.49936587
226V,30,Jayaram Das Factory,12.93094676,77.50609263
226V,31,Bangalore University Gate Mysore Road,12.93579871,77.51334378
226V,32,Rajarajeshwarinagara Gate,12.93650258,77.51879023
226V,33,BWSSB Quarters,12.9397491,77.52345121
226V,34,Nayandahalli,12.94319771,77.52599614
226V,35,Quality Biscuits,12.94721895,77.53192391
226V,36,BHEL Gate,12.94965929,77.53658614
226V,37,Bapuji Nagara,12.95357632,77.54215453
226V,38,New Guddadahalli,12.95576633,77.54564716
226V,39,Azad Nagar,12.95724423,77.55133839
226V,40,Sirsi Circle,12.9604612,77.55693463
226V,41,Royan Circle,12.9611695558,77.5688594207
226V,42,Krishnarajendra Market,12.9613111,77.57513928
226VA,1,M Gopahalli,12.7285351139,77.4026537407
226VA,2,Ramanahalli,12.7412429694659,77.4015976109354
226VA,3,Ittamadu,12.7566504538385,77.4046866949493
226VA,4,Bananduru,12.7768435946717,77.3978851627973
226VA,5,Bidadi,12.796705,77.385581
226VA,6,Railway Station Bidadi,12.7997756334647,77.3908267311295
226VA,7,Byramangala Cross,12.8036132455,77.398157604
226VA,8,Billakempana Halli,12.8122179415847,77.403921068496
226VA,9,Kadumane Hotel,12.8156213764586,77.4073496392469
226VA,10,Lakshmisagar Gate,12.8228534688536,77.4106817857518
226VA,11,Veeranjaneya Temple,12.829629248,77.4122009799
226VA,12,Manchanayakanahalli,12.8345341213396,77.414444485034
226VA,13,Sheshagiri Halli Mysore Road,12.8437961731,77.4212977756
226VA,14,Tibetian College,12.850510329,77.4241675716
226VA,15,Hejjala Cross,12.8554914622692,77.4268159746134
226VA,16,Kanaminaki Colony,12.858213385438,77.4290056389966
226VA,17,Kanminike,12.8631888104552,77.4336216621738
226VA,18,Swaminarayana Gurukul,12.86666,77.43666
226VA,19,Pepsi Gate,12.8725439217,77.4395273253
226VA,20,Kumbalagodu,12.8794301344213,77.4459705229486
226VA,21,Ramohalli Cross,12.8862136215783,77.4503824798299
226VA,22,Anche Palya,12.8924006799118,77.4574461787095
226VA,23,Rajarajeshwari Medical College,12.8964744549296,77.4607825146586
226VA,24,Basavanagara,12.9009661616707,77.4670353515527
226VA,25,Nice Road Junction Kengeri,12.90477465171,77.4706548703156
226VA,26,BMTC Depot-12 Gate Kengeri,12.9071372548267,77.4742181265853
226VA,27,Kengeri Police Station,12.91048265,77.48319013
226VA,28,Kengeri TTMC,12.91390887,77.48630136
226VA,29,Mylasandra Gate,12.91856635,77.49101582
226VA,30,Dubasi Palya Cross,12.92298999,77.49609302
226VA,31,RV College,12.92549401,77.49936587
226VA,32,Jayaram Das Factory,12.93094676,77.50609263
226VA,33,Bangalore University Gate Mysore Road,12.93579871,77.51334378
226VA,34,Rajarajeshwarinagara Gate,12.93650258,77.51879023
226VA,35,BWSSB Quarters,12.9397491,77.52345121
226VA,36,Nayandahalli,12.94319771,77.52599614
226VA,37,Quality Biscuits,12.94721895,77.53192391
226VA,38,BHEL Gate,12.94965929,77.53658614
226VA,39,Bapuji Nagara,12.95357632,77.54215453
226VA,40,New Guddadahalli,12.95576633,77.54564716
226VA,41,Azad Nagar,12.95724423,77.55133839
226VA,42,Sirsi Circle,12.9604612,77.55693463
226VA,43,Royan Circle,12.9611695558,77.5688594207
226VA,44,Krishnarajendra Market,12.9613111,77.57513928
226VB,1,Annahalli,12.6995752161024,77.38446462414
226VB,2,Dombaradoddi,12.7019095419709,77.3931674231345
226VB,3,Kadasikoppa,12.6930730417,77.4065945763
226VB,4,Kolliganahalli,12.7118600719,77.4069009349
226VB,5,Ramanahalli,12.7412429694659,77.4015976109354
